project,file,commit_count,churn,author_count,cc,mi,loc
airflow,providers/sqlite/tests/unit/sqlite/__init__.py,0,0,0,0,50.0,17
airflow,providers/openlineage/tests/system/openlineage/example_openlineage_setup_teardown_dag.py,0,0,0,0,50.0,55
airflow,providers/apache/drill/tests/system/apache/drill/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/livy/tests/system/apache/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/tests/unit/amazon/aws/hooks/test_comprehend.py,0,0,0,0,50.0,128
airflow,providers/microsoft/azure/tests/conftest.py,0,0,0,0,50.0,64
airflow,providers/amazon/tests/system/amazon/aws/example_glacier_to_gcs.py,0,0,0,0,50.0,106
airflow,providers/edge3/tests/unit/edge3/cli/test_dataclasses.py,0,0,0,0,50.0,35
airflow,providers/google/tests/system/google/cloud/gcs/example_presto_to_gcs.py,0,0,0,0,50.0,197
airflow,providers/google/src/airflow/providers/google/cloud/operators/dataflow.py,0,0,0,0,50.0,1019
airflow,scripts/ci/prek/check_tests_in_right_folders.py,0,0,0,0,50.0,116
airflow,airflow-core/tests/integration/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/tests/unit/google/marketing_platform/sensors/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/hive/src/airflow/providers/apache/hive/macros/hive.py,0,0,0,0,50.0,96
airflow,devel-common/src/tests_common/test_utils/operators/run_deferrable.py,0,0,0,0,50.0,55
airflow,airflow-core/src/airflow/ti_deps/deps/not_previously_skipped_dep.py,0,0,0,0,50.0,83
airflow,providers/teradata/src/airflow/providers/teradata/utils/constants.py,0,0,0,0,50.0,46
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/ec2.py,0,0,0,0,50.0,161
airflow,providers/microsoft/azure/tests/system/microsoft/azure/example_s3_to_wasb.py,0,0,0,0,50.0,101
airflow,providers/amazon/src/airflow/providers/amazon/aws/links/datasync.py,0,0,0,0,50.0,30
airflow,providers/google/src/airflow/providers/google/cloud/hooks/vertex_ai/generative_model.py,0,0,0,0,50.0,382
airflow,providers/cncf/kubernetes/tests/system/cncf/kubernetes/example_kubernetes_async.py,0,0,0,0,50.0,185
airflow,providers/openlineage/tests/unit/openlineage/operators/test_empty.py,0,0,0,0,50.0,47
airflow,providers/google/tests/unit/google/cloud/transfers/test_calendar_to_gcs.py,0,0,0,0,50.0,110
airflow,dev/breeze/tests/test_packages.py,0,0,0,0,50.0,436
airflow,providers/google/src/airflow/providers/google/marketing_platform/operators/__init__.py,0,0,0,0,50.0,16
airflow,providers/http/tests/unit/http/notifications/test_http.py,0,0,0,0,50.0,81
airflow,airflow-core/src/airflow/serialization/serializers/deltalake.py,0,0,0,0,50.0,59
airflow,airflow-core/tests/unit/utils/log/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/cli/commands/dag_command.py,0,0,0,0,50.0,589
airflow,providers/apache/livy/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/trino/src/airflow/providers/trino/__init__.py,0,0,0,0,50.0,34
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/operators/test_batch.py,0,0,0,0,50.0,228
airflow,providers/fab/tests/unit/fab/auth_manager/api/auth/backend/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/cloud/_internal_client/__init__.py,0,0,0,0,50.0,16
airflow,providers/databricks/tests/unit/databricks/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/tests/unit/api/common/test_mark_tasks.py,0,0,0,0,50.0,104
airflow,providers/redis/src/airflow/providers/redis/version_compat.py,0,0,0,0,50.0,31
airflow,providers/apache/hdfs/tests/unit/apache/__init__.py,0,0,0,0,50.0,17
airflow,providers/redis/tests/system/__init__.py,0,0,0,0,50.0,17
airflow,providers/jdbc/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/google/src/airflow/providers/google/cloud/transfers/presto_to_gcs.py,0,0,0,0,50.0,171
airflow,airflow-core/tests/unit/executors/test_local_executor_check_workers.py,0,0,0,0,50.0,114
airflow,providers/imap/tests/unit/imap/hooks/test_imap.py,0,0,0,0,50.0,320
airflow,providers/singularity/tests/unit/singularity/operators/__init__.py,0,0,0,0,50.0,17
airflow,providers/standard/src/airflow/providers/standard/example_dags/example_bash_decorator.py,0,0,0,0,50.0,82
airflow,providers/amazon/src/airflow/providers/amazon/aws/executors/utils/exponential_backoff_retry.py,0,0,0,0,50.0,70
airflow,providers/imap/src/airflow/providers/imap/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/mysql/tests/unit/mysql/hooks/test_mysql.py,0,0,0,0,50.0,532
airflow,providers/google/src/airflow/providers/google/version_compat.py,0,0,0,0,50.0,41
airflow,providers/google/tests/system/google/cloud/azure/example_azure_fileshare_to_gcs.py,0,0,0,0,50.0,81
airflow,providers/standard/tests/unit/standard/decorators/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/glacier.py,0,0,0,0,50.0,84
airflow,providers/google/tests/system/google/suite/example_local_to_drive.py,0,0,0,0,50.0,126
airflow,providers/google/tests/unit/google/leveldb/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/cli/commands/asset_command.py,0,0,0,0,50.0,131
airflow,providers/apache/hive/tests/unit/apache/hive/__init__.py,0,0,0,0,50.0,141
airflow,dev/provider_db_inventory.py,0,0,0,0,50.0,87
airflow,providers/apache/spark/src/airflow/providers/apache/spark/decorators/pyspark.py,0,0,0,0,50.0,111
airflow,providers/amazon/tests/unit/amazon/aws/hooks/test_emr.py,0,0,0,0,50.0,295
airflow,providers/databricks/src/airflow/providers/databricks/plugins/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/cloud/operators/bigquery_dts.py,0,0,0,0,50.0,468
airflow,helm-tests/tests/chart_utils/helm_template_generator.py,0,0,0,0,50.0,191
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/eventbridge.py,0,0,0,0,50.0,76
airflow,providers/apache/kylin/tests/unit/apache/kylin/hooks/__init__.py,0,0,0,0,50.0,17
airflow,helm-tests/tests/helm_tests/airflow_aux/test_pod_launcher_role.py,0,0,0,0,50.0,106
airflow,providers/apache/spark/src/airflow/providers/apache/spark/version_compat.py,0,0,0,0,50.0,47
airflow,providers/slack/tests/unit/slack/__init__.py,0,0,0,0,50.0,17
airflow,providers/vertica/tests/unit/vertica/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/hive/src/airflow/providers/apache/hive/plugins/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/tests/unit/google/firebase/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/ftp/src/airflow/providers/ftp/__init__.py,0,0,0,0,50.0,34
airflow,providers/google/tests/system/google/cloud/vertex_ai/example_vertex_ai_list_custom_jobs.py,0,0,0,0,50.0,52
airflow,providers/slack/src/airflow/providers/slack/transfers/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/src/airflow/example_dags/example_setup_teardown.py,0,0,0,0,50.0,45
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_athena.py,0,0,0,0,50.0,72
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_redshift_cluster.py,0,0,0,0,50.0,124
airflow,providers/google/src/airflow/providers/google/cloud/openlineage/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/src/airflow/providers/amazon/aws/links/glue.py,0,0,0,0,50.0,25
airflow,scripts/ci/prek/docstring_param_type.py,0,0,0,0,50.0,55
airflow,devel-common/src/tests_common/test_utils/perf/perf_kit/__init__.py,0,0,0,0,50.0,74
airflow,providers/pinecone/tests/system/pinecone/example_create_pod_index.py,0,0,0,0,50.0,54
airflow,providers/amazon/src/airflow/providers/amazon/aws/operators/lambda_function.py,0,0,0,0,50.0,225
airflow,airflow-core/src/airflow/api_fastapi/core_api/routes/public/plugins.py,0,0,0,0,50.0,75
airflow,providers/ydb/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/apache/hive/tests/unit/apache/hive/macros/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/src/airflow/providers/google/common/utils/get_secret.py,0,0,0,0,50.0,26
airflow,airflow-core/src/airflow/api_fastapi/core_api/datamodels/ui/structure.py,0,0,0,0,50.0,38
airflow,airflow-core/tests/unit/models/test_timestamp.py,0,0,0,0,50.0,68
airflow,airflow-core/tests/unit/utils/log/test_json_formatter.py,0,0,0,0,50.0,72
airflow,providers/redis/tests/integration/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/api_fastapi/common/exceptions.py,0,0,0,0,50.0,95
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/operators/test_wasb_delete_blob.py,0,0,0,0,50.0,49
airflow,task-sdk/src/airflow/sdk/types.py,0,0,0,0,50.0,121
airflow,airflow-core/tests/unit/timetables/test_once_timetable.py,0,0,0,0,50.0,46
airflow,providers/fab/src/airflow/providers/fab/auth_manager/views/permissions.py,0,0,0,0,50.0,73
airflow,providers/fab/tests/unit/fab/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/ec2.py,0,0,0,0,50.0,81
airflow,providers/google/src/airflow/providers/google/cloud/operators/dataproc.py,0,0,0,0,50.0,2637
airflow,docker-tests/tests/docker_tests/constants.py,0,0,0,0,50.0,23
airflow,providers/amazon/tests/unit/amazon/aws/auth_manager/cli/__init__.py,0,0,0,0,50.0,16
airflow,providers/standard/tests/unit/standard/operators/test_branch_operator.py,0,0,0,0,50.0,301
airflow,performance/src/performance_dags/performance_dag/performance_dag_utils.py,0,0,0,0,50.0,529
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_sagemaker_unified_studio.py,0,0,0,0,50.0,87
airflow,providers/amazon/src/airflow/providers/amazon/aws/transfers/hive_to_dynamodb.py,0,0,0,0,50.0,102
airflow,airflow-ctl/tests/airflow_ctl/ctl/test_cli_config.py,0,0,0,0,50.0,327
airflow,providers/standard/src/airflow/providers/standard/example_dags/example_python_decorator.py,0,0,0,0,50.0,105
airflow,providers/google/tests/system/google/cloud/composer/example_cloud_composer.py,0,0,0,0,50.0,273
airflow,providers/arangodb/tests/unit/arangodb/operators/test_arangodb.py,0,0,0,0,50.0,43
airflow,providers/ftp/src/airflow/providers/ftp/operators/ftp.py,0,0,0,0,50.0,182
airflow,providers/google/src/airflow/providers/google/cloud/transfers/salesforce_to_gcs.py,0,0,0,0,50.0,107
airflow,providers/google/tests/unit/google/cloud/utils/__init__.py,0,0,0,0,50.0,17
airflow,scripts/ci/prek/check_airflow_imports.py,0,0,0,0,50.0,79
airflow,providers/exasol/src/airflow/providers/exasol/get_provider_info.py,0,0,0,0,50.0,47
airflow,airflow-core/src/airflow/security/kerberos.py,0,0,0,0,50.0,176
airflow,airflow-core/src/airflow/ti_deps/dep_context.py,0,0,0,0,50.0,90
airflow,providers/amazon/tests/system/amazon/aws/example_google_api_sheets_to_s3.py,0,0,0,0,50.0,80
airflow,providers/apache/kafka/tests/integration/apache/kafka/operators/__init__.py,0,0,0,0,50.0,16
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_fileshare.py,0,0,0,0,50.0,189
airflow,providers/standard/src/airflow/providers/standard/exceptions.py,0,0,0,0,50.0,43
airflow,providers/amazon/tests/unit/amazon/aws/operators/test_emr_terminate_job_flow.py,0,0,0,0,50.0,57
airflow,providers/datadog/src/airflow/providers/datadog/version_compat.py,0,0,0,0,50.0,34
airflow,providers/apache/spark/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/exceptions.py,0,0,0,0,50.0,31
airflow,providers/google/tests/unit/google/cloud/operators/test_bigquery_dts.py,0,0,0,0,50.0,374
airflow,providers/google/src/airflow/providers/google/leveldb/hooks/leveldb.py,0,0,0,0,50.0,151
airflow,providers/microsoft/azure/src/airflow/providers/microsoft/azure/utils.py,0,0,0,0,50.0,189
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_glue_catalog_partition.py,0,0,0,0,50.0,125
airflow,providers/google/tests/unit/google/cloud/hooks/test_gcs.py,0,0,0,0,50.0,1576
airflow,airflow-core/src/airflow/utils/net.py,0,0,0,0,50.0,47
airflow,airflow-core/src/airflow/utils/orm_event_handlers.py,0,0,0,0,50.0,78
airflow,shared/timezones/tests/conftest.py,0,0,0,0,50.0,19
airflow,providers/google/tests/unit/google/cloud/operators/test_datafusion.py,0,0,0,0,50.0,467
airflow,airflow-core/src/airflow/models/renderedtifields.py,0,0,0,0,50.0,272
airflow,airflow-core/src/airflow/serialization/json_schema.py,0,0,0,0,50.0,56
airflow,providers/oracle/tests/unit/oracle/hooks/test_oracle.py,0,0,0,0,50.0,524
airflow,providers/apache/drill/tests/integration/apache/drill/__init__.py,0,0,0,0,50.0,16
airflow,providers/discord/tests/unit/discord/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/docker/tests/unit/docker/conftest.py,0,0,0,0,50.0,54
airflow,providers/ydb/src/airflow/providers/ydb/utils/defaults.py,0,0,0,0,50.0,20
airflow,providers/samba/tests/unit/samba/transfers/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/api_fastapi/core_api/routes/public/tasks.py,0,0,0,0,50.0,73
airflow,providers/redis/src/airflow/providers/redis/operators/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/utils/dag_parsing_context.py,0,0,0,0,50.0,29
airflow,airflow-core/src/airflow/migrations/versions/0056_3_0_0_add_relative_fileloc_column.py,0,0,0,0,50.0,39
airflow,providers/amazon/src/airflow/providers/amazon/aws/exceptions.py,0,0,0,0,50.0,40
airflow,providers/neo4j/tests/system/neo4j/example_neo4j.py,0,0,0,0,50.0,45
airflow,providers/standard/src/airflow/providers/standard/utils/weekday.py,0,0,0,0,50.0,65
airflow,airflow-core/src/airflow/example_dags/example_params_trigger_ui.py,0,0,0,0,50.0,89
airflow,airflow-core/tests/unit/jobs/test_scheduler_job.py,0,0,0,0,50.0,6880
airflow,task-sdk/src/airflow/sdk/definitions/_internal/node.py,0,0,0,0,50.0,282
airflow,providers/amazon/tests/unit/amazon/aws/operators/test_glue_databrew.py,0,0,0,0,50.0,75
airflow,providers/google/tests/system/google/cloud/cloud_batch/__init__.py,0,0,0,0,50.0,16
airflow,providers/airbyte/src/airflow/providers/airbyte/get_provider_info.py,0,0,0,0,50.0,53
airflow,providers/microsoft/azure/src/airflow/providers/microsoft/azure/operators/batch.py,0,0,0,0,50.0,311
airflow,providers/fab/tests/unit/fab/auth_manager/views/test_user.py,0,0,0,0,50.0,63
airflow,providers/google/tests/unit/google/cloud/sensors/test_vertex_ai.py,0,0,0,0,50.0,126
airflow,dev/breeze/src/airflow_breeze/utils/run_utils.py,0,0,0,0,50.0,469
airflow,providers/google/src/airflow/providers/google/suite/sensors/__init__.py,0,0,0,0,50.0,16
airflow,providers/openlineage/src/airflow/providers/openlineage/extractors/python.py,0,0,0,0,50.0,72
airflow,providers/microsoft/azure/tests/unit/microsoft/__init__.py,0,0,0,0,50.0,17
airflow,providers/papermill/tests/system/papermill/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/migrations/versions/0082_3_1_0_make_bundle_name_not_nullable.py,0,0,0,0,50.0,107
airflow,airflow-core/tests/unit/cli/commands/test_variable_command.py,0,0,0,0,50.0,460
airflow,providers/amazon/tests/unit/amazon/aws/bundles/test_s3.py,0,0,0,0,50.0,190
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/data_files/executor/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/tests/unit/amazon/aws/hooks/test_emr_containers.py,0,0,0,0,50.0,104
airflow,providers/google/tests/system/google/cloud/compute/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/kafka/src/airflow/providers/apache/__init__.py,0,0,0,0,50.0,17
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/operators/test_powerbi_list.py,0,0,0,0,50.0,202
airflow,providers/pinecone/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/tests/unit/google/suite/transfers/test_gcs_to_sheets.py,0,0,0,0,50.0,62
airflow,providers/google/tests/system/google/cloud/cloud_build/resources/__init__.py,0,0,0,0,50.0,16
airflow,providers/ydb/src/airflow/providers/ydb/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/opsgenie/tests/unit/opsgenie/typing/test_opsgenie.py,0,0,0,0,50.0,22
airflow,providers/google/tests/system/google/cloud/tasks/example_queue.py,0,0,0,0,50.0,164
airflow,providers/apache/impala/tests/unit/apache/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/api_fastapi/common/types.py,0,0,0,0,50.0,142
airflow,devel-common/src/sphinx_exts/docs_build/github_action_utils.py,0,0,0,0,50.0,36
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_synapse_pipeline.py,0,0,0,0,50.0,144
airflow,scripts/ci/prek/new_session_in_provide_session.py,0,0,0,0,50.0,104
airflow,providers/microsoft/mssql/tests/unit/microsoft/mssql/dialects/test_mssql.py,0,0,0,0,50.0,221
airflow,airflow-core/src/airflow/api_fastapi/core_api/datamodels/backfills.py,0,0,0,0,50.0,57
airflow,providers/google/tests/unit/google/cloud/links/test_alloy_db.py,0,0,0,0,50.0,54
airflow,providers/amazon/tests/unit/amazon/aws/log/test_s3_task_handler.py,0,0,0,0,50.0,309
airflow,providers/common/io/src/airflow/providers/common/io/xcom/__init__.py,0,0,0,0,50.0,26
airflow,providers/airbyte/tests/unit/airbyte/triggers/__init__.py,0,0,0,0,50.0,16
airflow,providers/hashicorp/src/airflow/providers/hashicorp/_internal_client/vault_client.py,0,0,0,0,50.0,492
airflow,devel-common/src/sphinx_exts/docs_build/helm_chart_utils.py,0,0,0,0,50.0,27
airflow,providers/cncf/kubernetes/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/zendesk/src/airflow/providers/zendesk/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/standard/tests/unit/standard/triggers/test_external_task.py,0,0,0,0,50.0,753
airflow,providers/google/tests/unit/google/common/links/test_storage.py,0,0,0,0,50.0,44
airflow,providers/apache/kafka/src/airflow/providers/apache/kafka/queues/__init__.py,0,0,0,0,50.0,16
airflow,providers/common/messaging/tests/unit/__init__.py,0,0,0,0,50.0,17
airflow,providers/openai/src/airflow/providers/openai/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/sftp/src/airflow/providers/sftp/hooks/sftp.py,0,0,0,0,50.0,723
airflow,providers/google/tests/system/google/cloud/translate/example_translate.py,0,0,0,0,50.0,68
airflow,providers/google/src/airflow/providers/google/ads/hooks/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/hatch_build.py,0,0,0,0,50.0,104
airflow,airflow-core/tests/unit/dags/subdir2/subdir3/should_ignore_this.py,0,0,0,0,50.0,17
airflow,providers/qdrant/tests/system/qdrant/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/tests/unit/amazon/aws/utils/test_sqs.py,0,0,0,0,50.0,104
airflow,providers/keycloak/tests/unit/keycloak/auth_manager/cli/test_definition.py,0,0,0,0,50.0,88
airflow,providers/apache/hdfs/tests/unit/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/kafka/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/ssh/tests/conftest.py,0,0,0,0,50.0,18
airflow,airflow-core/tests/unit/lineage/test_hook.py,0,0,0,0,50.0,687
airflow,airflow-core/src/airflow/api_fastapi/core_api/datamodels/event_logs.py,0,0,0,0,50.0,44
airflow,providers/opensearch/tests/unit/opensearch/log/test_os_response.py,0,0,0,0,50.0,116
airflow,dev/react-plugin-tools/bootstrap.py,0,0,0,0,50.0,138
airflow,providers/common/compat/tests/unit/common/compat/connection/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/tests/system/google/cloud/gcs/example_sftp_to_gcs.py,0,0,0,0,50.0,118
airflow,providers/keycloak/src/airflow/providers/keycloak/__init__.py,0,0,0,0,50.0,34
airflow,providers/google/tests/system/google/cloud/dataproc/example_dataproc_batch_deferrable.py,0,0,0,0,50.0,92
airflow,providers/google/tests/system/google/cloud/vertex_ai/example_vertex_ai_ray.py,0,0,0,0,50.0,118
airflow,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/cli/kubernetes_command.py,0,0,0,0,50.0,169
airflow,providers/google/tests/system/google/workplace/__init__.py,0,0,0,0,50.0,16
airflow,providers/microsoft/winrm/tests/unit/microsoft/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/tests/system/amazon/aws/example_dynamodb.py,0,0,0,0,50.0,117
airflow,providers/common/compat/src/airflow/providers/common/compat/openlineage/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/tinkerpop/src/airflow/providers/apache/tinkerpop/operators/__init__.py,0,0,0,0,50.0,17
airflow,providers/fab/tests/unit/fab/decorators.py,0,0,0,0,50.0,51
airflow,providers/sftp/tests/unit/sftp/hooks/test_sftp.py,0,0,0,0,50.0,881
airflow,providers/alibaba/tests/system/alibaba/example_adb_spark_batch.py,0,0,0,0,50.0,58
airflow,providers/celery/src/airflow/providers/celery/__init__.py,0,0,0,0,50.0,34
airflow,providers/keycloak/src/airflow/providers/keycloak/auth_manager/routes/token.py,0,0,0,0,50.0,46
airflow,providers/amazon/tests/unit/amazon/aws/auth_manager/cli/test_avp_commands.py,0,0,0,0,50.0,136
airflow,providers/apache/flink/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/hive/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,helm-tests/tests/helm_tests/statsd/test_labels_service.py,0,0,0,0,50.0,82
airflow,airflow-core/src/airflow/serialization/serializers/bignum.py,0,0,0,0,50.0,44
airflow,airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_event_logs.py,0,0,0,0,50.0,335
airflow,airflow-core/src/airflow/migrations/versions/0046_3_0_0_drop_dag_pickling.py,0,0,0,0,50.0,52
airflow,providers/tableau/src/airflow/providers/tableau/operators/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/tests/unit/amazon/aws/operators/test_emr_containers.py,0,0,0,0,50.0,170
airflow,providers/openlineage/src/airflow/providers/openlineage/sqlparser.py,0,0,0,0,50.0,451
airflow,providers/microsoft/winrm/tests/unit/microsoft/winrm/operators/__init__.py,0,0,0,0,50.0,17
airflow,providers/openai/tests/unit/openai/triggers/test_openai.py,0,0,0,0,50.0,157
airflow,providers/google/tests/unit/google/cloud/triggers/test_cloud_batch.py,0,0,0,0,50.0,144
airflow,providers/google/src/airflow/providers/google/leveldb/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/beam/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/jenkins/tests/unit/jenkins/sensors/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/kafka/tests/unit/apache/kafka/hooks/test_produce.py,0,0,0,0,50.0,53
airflow,providers/fab/src/airflow/providers/fab/auth_manager/api_fastapi/routes/login.py,0,0,0,0,50.0,76
airflow,providers/google/src/airflow/providers/google/cloud/hooks/dataflow.py,0,0,0,0,50.0,1420
airflow,providers/amazon/src/airflow/providers/amazon/aws/triggers/redshift_cluster.py,0,0,0,0,50.0,221
airflow,providers/celery/tests/unit/celery/cli/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/tests/unit/api_fastapi/auth/managers/simple/test_user.py,0,0,0,0,50.0,24
airflow,providers/amazon/src/airflow/providers/amazon/aws/executors/aws_lambda/__init__.py,0,0,0,0,50.0,19
airflow,providers/microsoft/mssql/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/keycloak/tests/system/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/tests/unit/amazon/aws/hooks/test_dms.py,0,0,0,0,50.0,456
airflow,airflow-core/tests/unit/ti_deps/deps/test_valid_state_dep.py,0,0,0,0,50.0,45
airflow,dev/breeze/tests/test_ui_commands.py,0,0,0,0,50.0,271
airflow,task-sdk-integration-tests/tests/task_sdk_tests/conftest.py,0,0,0,0,50.0,617
airflow,providers/amazon/tests/unit/amazon/aws/waiters/test_comprehend.py,0,0,0,0,50.0,79
airflow,providers/keycloak/tests/unit/keycloak/auth_manager/routes/test_login.py,0,0,0,0,50.0,104
airflow,airflow-core/src/airflow/api_fastapi/execution_api/versions/v2025_10_27.py,0,0,0,0,50.0,29
airflow,providers/discord/tests/unit/discord/notifications/__init__.py,0,0,0,0,50.0,16
airflow,providers/edge3/tests/unit/edge3/worker_api/routes/__init__.py,0,0,0,0,50.0,17
airflow,providers/elasticsearch/tests/unit/elasticsearch/log/elasticmock/utilities/__init__.py,0,0,0,0,50.0,184
airflow,providers/apache/pinot/tests/integration/apache/pinot/__init__.py,0,0,0,0,50.0,17
airflow,providers/databricks/tests/unit/databricks/operators/__init__.py,0,0,0,0,50.0,17
airflow,providers/openfaas/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/teradata/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/druid/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/step_function.py,0,0,0,0,50.0,83
airflow,providers/google/tests/unit/google/marketing_platform/sensors/test_display_video.py,0,0,0,0,50.0,62
airflow,providers/google/tests/system/google/cloud/vertex_ai/example_vertex_ai_auto_ml_forecasting_training.py,0,0,0,0,50.0,145
airflow,providers/microsoft/mssql/src/airflow/providers/microsoft/__init__.py,0,0,0,0,50.0,17
airflow,providers/vertica/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/tests/unit/google/cloud/operators/test_cloud_memorystore.py,0,0,0,0,50.0,512
airflow,providers/snowflake/src/airflow/providers/snowflake/decorators/snowpark.py,0,0,0,0,50.0,109
airflow,providers/hashicorp/tests/unit/hashicorp/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/cloud/hooks/vertex_ai/ray.py,0,0,0,0,50.0,203
airflow,providers/amazon/src/airflow/providers/amazon/aws/executors/aws_lambda/utils.py,0,0,0,0,50.0,54
airflow,providers/apache/beam/tests/system/apache/beam/example_java_dataflow.py,0,0,0,0,50.0,63
airflow,providers/amazon/tests/unit/amazon/aws/triggers/test_kinesis_analytics.py,0,0,0,0,50.0,65
airflow,providers/microsoft/mssql/tests/unit/microsoft/mssql/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/sftp/src/airflow/providers/sftp/triggers/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/hive/src/airflow/providers/apache/hive/__init__.py,0,0,0,0,50.0,34
airflow,providers/slack/src/airflow/providers/slack/notifications/slack_webhook.py,0,0,0,0,50.0,105
airflow,airflow-core/tests/unit/ti_deps/deps/test_not_previously_skipped_dep.py,0,0,0,0,50.0,138
airflow,providers/openlineage/src/airflow/providers/openlineage/facets/__init__.py,0,0,0,0,50.0,16
airflow,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/sensors/spark_kubernetes.py,0,0,0,0,50.0,117
airflow,providers/discord/src/airflow/providers/discord/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/standard/src/airflow/providers/standard/decorators/python_virtualenv.py,0,0,0,0,50.0,49
airflow,providers/apache/druid/src/airflow/providers/apache/druid/version_compat.py,0,0,0,0,50.0,34
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/triggers/test_data_factory.py,0,0,0,0,50.0,320
airflow,dev/breeze/src/airflow_breeze/commands/main_command.py,0,0,0,0,50.0,302
airflow,providers/microsoft/azure/src/airflow/providers/microsoft/__init__.py,0,0,0,0,50.0,17
airflow,airflow-ctl/src/airflowctl/__init__.py,0,0,0,0,50.0,20
