project,file,commit_count,churn,author_count,cc,mi,loc,label
edx-platform,common/djangoapps/course_modes/migrations/0010_archived_suggested_prices_to_charfield.py,0,0,0,0,50.0,14,1
edx-platform,openedx/core/djangoapps/course_apps/rest_api/urls.py,0,0,0,0,50.0,8,0
edx-platform,common/djangoapps/student/management/commands/anonymized_id_mapping.py,0,0,0,0,50.0,46,1
edx-platform,cms/djangoapps/contentstore/exams.py,0,0,0,0,50.0,129,1
edx-platform,openedx/core/djangoapps/video_pipeline/api.py,0,0,0,0,50.0,69,1
edx-platform,lms/djangoapps/grades/tests/base.py,0,0,0,0,50.0,109,1
edx-platform,openedx/core/djangoapps/discussions/migrations/0014_auto_20220826_1107.py,0,0,0,0,50.0,18,0
edx-platform,scripts/xsslint/xss_linter.py,0,0,0,0,50.0,266,1
edx-platform,openedx/core/djangoapps/user_authn/signals.py,0,0,0,0,50.0,36,0
edx-platform,openedx/core/djangoapps/util/maintenance_banner.py,0,0,0,0,50.0,31,0
edx-platform,cms/djangoapps/contentstore/rest_api/v0/serializers/course_optimizer.py,0,0,0,0,50.0,83,1
edx-platform,openedx/core/djangoapps/waffle_utils/tests/test_models.py,0,0,0,0,50.0,43,0
edx-platform,lms/djangoapps/grades/migrations/0006_persistent_course_grades.py,0,0,0,0,50.0,30,0
edx-platform,lms/djangoapps/grades/migrations/0002_rename_last_edited_field.py,0,0,0,0,50.0,12,0
edx-platform,lms/djangoapps/course_blocks/transformers/tests/test_start_date.py,0,0,0,0,50.0,105,1
edx-platform,openedx/core/djangoapps/user_api/tests/test_middleware.py,0,0,0,0,50.0,98,1
edx-platform,common/djangoapps/third_party_auth/signals/tests/__init__.py,0,0,0,0,50.0,1,1
edx-platform,cms/djangoapps/contentstore/management/commands/tests/test_export_all_courses.py,0,0,0,0,50.0,49,1
edx-platform,cms/djangoapps/contentstore/views/user.py,0,0,0,0,50.0,159,1
edx-platform,openedx/core/djangoapps/user_authn/utils.py,0,0,0,0,50.0,135,1
edx-platform,cms/djangoapps/contentstore/management/commands/compare_course_index_entries.py,0,0,0,0,50.0,48,0
edx-platform,common/djangoapps/student/management/tests/test_populate_created_on_site_user_attribute.py,0,0,0,0,50.0,125,0
edx-platform,common/djangoapps/course_action_state/admin.py,0,0,0,0,50.0,6,0
edx-platform,openedx/core/djangoapps/user_api/preferences/tests/test_api.py,0,0,0,0,50.0,378,1
edx-platform,lms/djangoapps/certificates/migrations/0004_certificategenerationhistory.py,0,0,0,0,50.0,25,0
edx-platform,openedx/core/djangoapps/content_libraries/api/blocks.py,0,0,0,0,50.0,906,1
edx-platform,lms/djangoapps/courseware/masquerade.py,0,0,0,0,50.0,416,1
edx-platform,lms/djangoapps/courseware/config.py,0,0,0,0,50.0,15,0
edx-platform,lms/djangoapps/certificates/views/support.py,0,0,0,0,50.0,219,1
edx-platform,openedx/core/djangoapps/theming/helpers.py,0,0,0,0,50.0,276,1
edx-platform,cms/djangoapps/contentstore/rest_api/v2/serializers/downstreams.py,0,0,0,0,50.0,66,0
edx-platform,openedx/features/course_duration_limits/tests/test_models.py,0,0,0,0,50.0,337,1
edx-platform,openedx/features/discounts/migrations/0002_auto_20191022_1720.py,0,0,0,0,50.0,39,0
edx-platform,openedx/core/lib/teams_config.py,0,0,0,0,50.0,360,1
edx-platform,openedx/core/djangoapps/ace_common/apps.py,0,0,0,0,50.0,27,1
edx-platform,common/djangoapps/student/management/commands/change_enterprise_user_username.py,0,0,0,0,50.0,45,0
edx-platform,common/djangoapps/status/status.py,0,0,0,0,50.0,21,1
edx-platform,lms/djangoapps/course_home_api/progress/serializers.py,0,0,0,0,50.0,158,1
edx-platform,openedx/core/djangoapps/course_apps/tests/test_wiki_app.py,0,0,0,0,50.0,16,1
edx-platform,openedx/core/djangoapps/user_api/accounts/forms.py,0,0,0,0,50.0,30,1
edx-platform,common/djangoapps/track/views/segmentio.py,0,0,0,0,50.0,230,1
edx-platform,openedx/core/djangoapps/notifications/push/message_type.py,0,0,0,0,50.0,8,0
edx-platform,lms/djangoapps/experiments/migrations/0001_initial.py,0,0,0,0,50.0,34,1
edx-platform,lms/djangoapps/discussion/management/commands/get_discussion_link.py,0,0,0,0,50.0,17,1
edx-platform,openedx/core/djangoapps/util/management/commands/reset_db.py,0,0,0,0,50.0,148,1
edx-platform,lms/djangoapps/ora_staff_grader/mock/__init__.py,0,0,0,0,50.0,3,0
edx-platform,lms/djangoapps/experiments/tests/test_utils.py,0,0,0,0,50.0,134,1
edx-platform,cms/lib/xblock/test/test_authoring_mixin.py,0,0,0,0,50.0,233,1
edx-platform,lms/djangoapps/instructor/enrollment.py,0,0,0,0,50.0,546,1
edx-platform,openedx/core/djangoapps/oauth_dispatch/migrations/0006_drop_application_id_constraints.py,0,0,0,0,50.0,30,1
edx-platform,common/djangoapps/xblock_django/models.py,0,0,0,0,50.0,58,1
edx-platform,openedx/core/lib/edx_api_utils.py,0,0,0,0,50.0,122,1
edx-platform,openedx/core/djangoapps/content_staging/urls.py,0,0,0,0,50.0,11,0
edx-platform,lms/djangoapps/discussion/rest_api/tests/test_forms.py,0,0,0,0,50.0,237,1
edx-platform,common/djangoapps/entitlements/migrations/0012_allow_blank_order_number_values.py,0,0,0,0,50.0,18,0
edx-platform,openedx/features/discounts/apps.py,0,0,0,0,50.0,7,1
edx-platform,cms/djangoapps/contentstore/rest_api/v1/views/certificates.py,0,0,0,0,50.0,92,0
edx-platform,openedx/core/djangoapps/course_apps/admin.py,0,0,0,0,50.0,11,1
edx-platform,common/djangoapps/third_party_auth/apps.py,0,0,0,0,50.0,20,1
edx-platform,lms/djangoapps/courseware/student_field_overrides.py,0,0,0,0,50.0,86,1
edx-platform,openedx/core/djangoapps/oauth_dispatch/apps.py,0,0,0,0,50.0,9,1
edx-platform,xmodule/capa/capa_problem.py,0,0,0,0,50.0,1053,0
edx-platform,openedx/core/djangoapps/site_configuration/tests/test_middleware.py,0,0,0,0,50.0,75,1
edx-platform,lms/djangoapps/badges/apps.py,0,0,0,0,50.0,10,1
edx-platform,openedx/envs/test.py,0,0,0,0,50.0,197,0
edx-platform,openedx/testing/coverage_context_listener/urls.py,0,0,0,0,50.0,8,1
edx-platform,lms/djangoapps/lti_provider/views.py,0,0,0,0,50.0,206,1
edx-platform,openedx/core/djangoapps/cache_toolbox/model.py,0,0,0,0,50.0,68,1
edx-platform,openedx/features/course_duration_limits/migrations/0006_auto_20190308_1447.py,0,0,0,0,50.0,12,1
edx-platform,openedx/core/djangoapps/crawlers/admin.py,0,0,0,0,50.0,5,0
edx-platform,openedx/core/djangoapps/video_pipeline/models.py,0,0,0,0,50.0,107,1
edx-platform,openedx/features/survey_report/urls.py,0,0,0,0,50.0,12,0
edx-platform,lms/djangoapps/lti_provider/tests/test_views.py,0,0,0,0,50.0,273,1
edx-platform,lms/djangoapps/certificates/migrations/0021_remove_certificate_allowlist_duplicate_records.py,0,0,0,0,50.0,28,0
edx-platform,scripts/user_retirement/tests/utils/thirdparty_apis/test_hubspot.py,0,0,0,0,50.0,142,0
edx-platform,openedx/features/calendar_sync/utils.py,0,0,0,0,50.0,69,0
edx-platform,lms/djangoapps/discussion/rest_api/forms.py,0,0,0,0,50.0,194,1
edx-platform,xmodule/tests/test_util_builtin_assets.py,0,0,0,0,50.0,50,1
edx-platform,openedx/core/djangoapps/xblock/learning_context/learning_context.py,0,0,0,0,50.0,65,1
edx-platform,common/djangoapps/util/disable_rate_limit.py,0,0,0,0,50.0,64,1
edx-platform,xmodule/modulestore/split_mongo/split.py,0,0,0,0,50.0,2861,1
edx-platform,xmodule/data.py,0,0,0,0,50.0,19,0
edx-platform,common/djangoapps/course_modes/api.py,0,0,0,0,50.0,23,0
edx-platform,common/djangoapps/student/management/commands/create_random_users.py,0,0,0,0,50.0,35,1
edx-platform,lms/djangoapps/courseware/management/commands/clean_xml.py,0,0,0,0,50.0,125,1
edx-platform,lms/djangoapps/certificates/tests/test_signals.py,0,0,0,0,50.0,474,1
edx-platform,lms/djangoapps/experiments/flags.py,0,0,0,0,50.0,234,1
edx-platform,lms/djangoapps/mobile_api/notifications/views.py,0,0,0,0,50.0,45,1
edx-platform,lms/djangoapps/courseware/tests/tests.py,0,0,0,0,50.0,131,1
edx-platform,common/djangoapps/util/tests/test_memcache.py,0,0,0,0,50.0,74,1
edx-platform,cms/djangoapps/contentstore/tests/test_orphan.py,0,0,0,0,50.0,196,1
edx-platform,xmodule/tests/test_mongo_utils.py,0,0,0,0,50.0,40,0
edx-platform,openedx/core/djangoapps/lang_pref/tests/test_middleware.py,0,0,0,0,50.0,243,1
edx-platform,openedx/core/lib/xblock_serializer/utils.py,0,0,0,0,50.0,208,0
edx-platform,openedx/core/djangoapps/content_libraries/migrations/0004_contentlibrary_license.py,0,0,0,0,50.0,13,0
edx-platform,openedx/core/djangoapps/oauth_dispatch/tests/test_factories.py,0,0,0,0,50.0,34,1
edx-platform,openedx/core/djangoapps/notifications/policies.py,0,0,0,0,50.0,32,0
edx-platform,lms/djangoapps/support/models.py,0,0,0,0,50.0,69,0
edx-platform,openedx/core/djangoapps/discussions/migrations/0004_historicalprogramdiscussionsconfiguration_programdiscussionsconfiguration.py,0,0,0,0,50.0,51,0
edx-platform,openedx/core/djangoapps/course_groups/tests/test_partition_scheme.py,0,0,0,0,50.0,334,1
edx-platform,openedx/core/djangoapps/content_libraries/rest_api/utils.py,0,0,0,0,50.0,46,0
edx-platform,lms/djangoapps/coursewarehistoryextended/tests.py,0,0,0,0,50.0,74,1
edx-platform,common/test/data/uploads/python_lib_zip/number_helpers.py,0,0,0,0,50.0,4,1
edx-platform,openedx/core/djangoapps/course_apps/management/commands/cache_course_app_status.py,0,0,0,0,50.0,32,1
edx-platform,openedx/core/djangoapps/schedules/apps.py,0,0,0,0,50.0,11,0
edx-platform,openedx/core/djangoapps/oauth_dispatch/tests/test_views.py,0,0,0,0,50.0,724,1
edx-platform,openedx/core/djangoapps/programs/migrations/0002_programsapiconfig_cache_ttl.py,0,0,0,0,50.0,12,1
edx-platform,openedx/core/djangoapps/programs/models.py,0,0,0,0,50.0,71,1
edx-platform,openedx/core/djangoapps/user_api/urls.py,0,0,0,0,50.0,191,1
edx-platform,openedx/core/djangoapps/video_pipeline/migrations/0007_delete_videopipelineintegration.py,0,0,0,0,50.0,11,0
edx-platform,openedx/core/lib/xblock_utils/__init__.py,0,0,0,0,50.0,457,1
edx-platform,openedx/core/djangoapps/content_tagging/rest_api/v1/urls.py,0,0,0,0,50.0,30,0
edx-platform,lms/djangoapps/course_blocks/transformers/access_denied_filter.py,0,0,0,0,50.0,32,1
edx-platform,cms/djangoapps/contentstore/management/commands/update_course_outline.py,0,0,0,0,50.0,20,0
edx-platform,lms/djangoapps/program_enrollments/migrations/0011_auto_20230807_1905.py,0,0,0,0,50.0,16,0
edx-platform,lms/djangoapps/course_goals/migrations/0007_set_unsubscribe_token_default.py,0,0,0,0,50.0,19,0
edx-platform,openedx/core/djangoapps/content_libraries/apps.py,0,0,0,0,50.0,32,0
edx-platform,lms/djangoapps/program_enrollments/management/commands/expire_waiting_enrollments.py,0,0,0,0,50.0,25,0
edx-platform,openedx/core/djangoapps/agreements/toggles.py,0,0,0,0,50.0,22,1
edx-platform,lms/djangoapps/teams/api_urls.py,0,0,0,0,50.0,71,1
edx-platform,openedx/core/djangoapps/content/block_structure/tests/test_transformer_registry.py,0,0,0,0,50.0,61,1
edx-platform,lms/djangoapps/ccx/migrations/0005_change_ccx_coach_to_staff.py,0,0,0,0,50.0,78,1
edx-platform,openedx/features/survey_report/apps.py,0,0,0,0,50.0,10,0
edx-platform,common/djangoapps/third_party_auth/signals/tests/test_handlers.py,0,0,0,0,50.0,178,1
edx-platform,lms/djangoapps/certificates/apis/v0/permissions.py,0,0,0,0,50.0,21,1
edx-platform,lms/djangoapps/verify_student/message_types.py,0,0,0,0,50.0,28,1
edx-platform,cms/djangoapps/contentstore/management/commands/tests/test_clean_stale_certificate_availability_dates.py,0,0,0,0,50.0,117,0
edx-platform,cms/djangoapps/cms_user_tasks/apps.py,0,0,0,0,50.0,15,1
edx-platform,cms/djangoapps/contentstore/management/commands/export_olx.py,0,0,0,0,50.0,89,1
edx-platform,openedx/core/djangoapps/content/learning_sequences/migrations/0010_add_publishreport_indexes.py,0,0,0,0,50.0,23,1
edx-platform,openedx/core/djangoapps/bookmarks/tests/factories.py,0,0,0,0,50.0,31,1
edx-platform,common/djangoapps/entitlements/migrations/0014_auto_20200115_2022.py,0,0,0,0,50.0,14,0
edx-platform,common/djangoapps/track/views/tests/test_segmentio.py,0,0,0,0,50.0,441,1
edx-platform,openedx/core/djangoapps/content_libraries/tests/base.py,0,0,0,0,50.0,499,1
edx-platform,common/djangoapps/util/tests/test_django_utils.py,0,0,0,0,50.0,36,1
edx-platform,lms/djangoapps/verify_student/management/commands/send_verification_expiry_email.py,0,0,0,0,50.0,205,1
edx-platform,scripts/user_retirement/utils/utils.py,0,0,0,0,50.0,19,0
edx-platform,lms/djangoapps/grades/migrations/0005_multiple_course_flags.py,0,0,0,0,50.0,24,0
edx-platform,xmodule/modulestore/xml_importer.py,0,0,0,0,50.0,1206,0
edx-platform,xmodule/modulestore/split_mongo/__init__.py,0,0,0,0,50.0,8,0
edx-platform,xmodule/tests/test_validation.py,0,0,0,0,50.0,188,0
edx-platform,openedx/core/djangoapps/content/search/models.py,0,0,0,0,50.0,63,0
edx-platform,common/djangoapps/entitlements/rest_api/v1/tests/test_serializers.py,0,0,0,0,50.0,33,0
edx-platform,lms/djangoapps/grades/exceptions.py,0,0,0,0,50.0,9,1
edx-platform,lms/lib/utils.py,0,0,0,0,50.0,37,1
edx-platform,lms/djangoapps/discussion/rest_api/serializers.py,0,0,0,0,50.0,816,1
edx-platform,common/djangoapps/student/models/user.py,0,0,0,0,50.0,1657,1
edx-platform,openedx/core/djangoapps/video_pipeline/forms.py,0,0,0,0,50.0,23,0
edx-platform,openedx/core/djangoapps/django_comment_common/comment_client/subscriptions.py,0,0,0,0,50.0,57,0
edx-platform,lms/djangoapps/utils.py,0,0,0,0,50.0,54,1
edx-platform,openedx/core/djangoapps/user_authn/views/login_form.py,0,0,0,0,50.0,257,1
edx-platform,openedx/core/djangoapps/content/block_structure/block_structure.py,0,0,0,0,50.0,692,1
edx-platform,lms/lib/courseware_search/lms_result_processor.py,0,0,0,0,50.0,56,1
edx-platform,openedx/core/djangoapps/schedules/tasks.py,0,0,0,0,50.0,310,1
edx-platform,lms/djangoapps/lms_xblock/admin.py,0,0,0,0,50.0,7,1
edx-platform,openedx/core/djangoapps/content_libraries/permissions.py,0,0,0,0,50.0,220,1
edx-platform,openedx/features/course_duration_limits/migrations/0008_auto_20190313_1634.py,0,0,0,0,50.0,14,1
edx-platform,cms/djangoapps/contentstore/rest_api/v1/views/tests/test_vertical_block.py,0,0,0,0,50.0,347,1
edx-platform,openedx/core/djangoapps/zendesk_proxy/v0/views.py,0,0,0,0,50.0,55,1
edx-platform,openedx/core/djangoapps/content/course_overviews/models.py,0,0,0,0,50.0,1017,1
edx-platform,openedx/features/course_duration_limits/models.py,0,0,0,0,50.0,85,1
edx-platform,openedx/core/djangoapps/notifications/email/tests/test_utils.py,0,0,0,0,50.0,263,1
edx-platform,common/djangoapps/third_party_auth/saml_configuration/tests/test_saml_configuration.py,0,0,0,0,50.0,97,1
edx-platform,openedx/core/djangoapps/oauth_dispatch/management/commands/edx_clear_expired_tokens.py,0,0,0,0,50.0,99,1
edx-platform,common/djangoapps/student/management/commands/bulk_update_email.py,0,0,0,0,50.0,53,0
edx-platform,cms/lib/xblock/tagging/admin.py,0,0,0,0,50.0,14,0
edx-platform,scripts/user_retirement/utils/thirdparty_apis/braze_api.py,0,0,0,0,50.0,67,0
edx-platform,common/djangoapps/student/management/tests/test_bulk_change_enrollment_csv.py,0,0,0,0,50.0,122,1
edx-platform,xmodule/video_block/video_xfields.py,0,0,0,0,50.0,213,0
edx-platform,xmodule/capa/safe_exec/tests/test_lazymod.py,0,0,0,0,50.0,45,0
edx-platform,lms/djangoapps/program_enrollments/migrations/0007_waiting_programcourseenrollment_constraint.py,0,0,0,0,50.0,12,0
edx-platform,openedx/core/djangoapps/user_authn/views/tests/test_reset_password.py,0,0,0,0,50.0,865,1
edx-platform,openedx/core/djangoapps/ace_common/tests/test_message.py,0,0,0,0,50.0,24,0
edx-platform,openedx/core/lib/safe_lxml/etree.py,0,0,0,0,50.0,24,1
edx-platform,openedx/core/djangoapps/user_authn/views/tests/test_password.py,0,0,0,0,50.0,299,1
edx-platform,common/djangoapps/third_party_auth/saml_configuration/urls.py,0,0,0,0,50.0,8,0
edx-platform,cms/djangoapps/contentstore/migrations/0011_enable_markdown_editor_flag_by_default.py,0,0,0,0,50.0,19,0
edx-platform,openedx/core/djangoapps/credit/urls.py,0,0,0,0,50.0,22,1
edx-platform,lms/djangoapps/lti_provider/tests/test_signature_validator.py,0,0,0,0,50.0,99,1
edx-platform,xmodule/capa/tests/test_responsetypes.py,0,0,0,0,50.0,2273,0
edx-platform,openedx/core/djangoapps/credentials/migrations/0002_auto_20160325_0631.py,0,0,0,0,50.0,11,0
edx-platform,openedx/core/djangoapps/system_wide_roles/models.py,0,0,0,0,50.0,40,0
edx-platform,common/djangoapps/student/management/commands/populate_created_on_site_user_attribute.py,0,0,0,0,50.0,68,1
edx-platform,lms/djangoapps/badges/models.py,0,0,0,0,50.0,19,1
edx-platform,common/djangoapps/third_party_auth/exceptions.py,0,0,0,0,50.0,10,1
edx-platform,lms/djangoapps/discussion/django_comment_client/tests/utils.py,0,0,0,0,50.0,111,1
edx-platform,scripts/vulture/whitelist.py,0,0,0,0,50.0,9,1
edx-platform,xmodule/lti_block.py,0,0,0,0,50.0,859,1
edx-platform,lms/djangoapps/program_enrollments/api/writing.py,0,0,0,0,50.0,486,1
edx-platform,cms/djangoapps/contentstore/toggles.py,0,0,0,0,50.0,457,1
edx-platform,lms/djangoapps/courseware/tests/test_courses.py,0,0,0,0,50.0,594,1
edx-platform,openedx/core/djangoapps/programs/apps.py,0,0,0,0,50.0,12,1
edx-platform,openedx/core/djangoapps/password_policy/settings/production.py,0,0,0,0,50.0,10,0
edx-platform,openedx/core/djangoapps/plugins/settings/production.py,0,0,0,0,50.0,14,0
edx-platform,openedx/core/djangoapps/ccxcon/models.py,0,0,0,0,50.0,22,1
edx-platform,lms/djangoapps/certificates/management/commands/tests/test_purge_references_to_pdf_certificates.py,0,0,0,0,50.0,86,0
edx-platform,lms/djangoapps/courseware/date_summary.py,0,0,0,0,50.0,499,1
edx-platform,lms/djangoapps/certificates/management/commands/cert_generation.py,0,0,0,0,50.0,90,0
edx-platform,lms/djangoapps/discussion/rest_api/utils.py,0,0,0,0,50.0,438,1
edx-platform,openedx/core/djangoapps/oauth_dispatch/tests/test_dot_overrides.py,0,0,0,0,50.0,135,1
edx-platform,lms/djangoapps/verify_student/services.py,0,0,0,0,50.0,220,1
edx-platform,common/djangoapps/third_party_auth/samlproviderconfig/tests/test_samlproviderconfig.py,0,0,0,0,50.0,323,1
edx-platform,openedx/core/djangoapps/video_config/__init__.py,0,0,0,0,50.0,1,0
edx-platform,lms/djangoapps/instructor/toggles.py,0,0,0,0,50.0,32,1
edx-platform,lms/djangoapps/instructor/settings/common.py,0,0,0,0,50.0,96,0
edx-platform,lms/djangoapps/certificates/tests/test_generation.py,0,0,0,0,50.0,194,1
edx-platform,openedx/core/djangoapps/site_configuration/migrations/0008_auto_20210910_0940.py,0,0,0,0,50.0,20,0
edx-platform,cms/djangoapps/contentstore/errors.py,0,0,0,0,50.0,17,1
edx-platform,openedx/core/djangoapps/notifications/management/commands/update_notification_preferences.py,0,0,0,0,50.0,98,0
edx-platform,common/djangoapps/xblock_django/tests/test_translation.py,0,0,0,0,50.0,20,0
edx-platform,lms/djangoapps/teams/tests/test_partition_scheme.py,0,0,0,0,50.0,187,0
edx-platform,lms/djangoapps/bulk_email/apps.py,0,0,0,0,50.0,10,1
edx-platform,openedx/core/djangoapps/user_api/accounts/image_helpers.py,0,0,0,0,50.0,149,1
edx-platform,common/djangoapps/third_party_auth/models.py,0,0,0,0,50.0,942,1
edx-platform,lms/djangoapps/teams/utils.py,0,0,0,0,50.0,12,1
edx-platform,openedx/core/djangoapps/content/learning_sequences/migrations/0001_initial.py,0,0,0,0,50.0,117,0
edx-platform,cms/djangoapps/modulestore_migrator/tests/factories.py,0,0,0,0,50.0,16,0
edx-platform,lms/djangoapps/grades/tests/test_scores.py,0,0,0,0,50.0,305,1
edx-platform,cms/djangoapps/contentstore/proctoring.py,0,0,0,0,50.0,127,1
edx-platform,openedx/core/djangoapps/schedules/management/commands/schedules_data_migration.py,0,0,0,0,50.0,25,0
edx-platform,openedx/core/djangoapps/util/tests/test_user_messages.py,0,0,0,0,50.0,118,1
edx-platform,lms/djangoapps/courseware/access_response.py,0,0,0,0,50.0,260,1
edx-platform,openedx/core/lib/api/tests/test_view_utils.py,0,0,0,0,50.0,55,1
edx-platform,lms/djangoapps/mfe_config_api/tests/test_views.py,0,0,0,0,50.0,257,0
edx-platform,common/djangoapps/course_modes/migrations/0012_historicalcoursemode.py,0,0,0,0,50.0,44,1
edx-platform,common/djangoapps/track/tests/test_contexts.py,0,0,0,0,50.0,60,1
edx-platform,lms/djangoapps/bulk_email/tests/test_tasks.py,0,0,0,0,50.0,425,1
edx-platform,xmodule/video_block/video_utils.py,0,0,0,0,50.0,97,0
edx-platform,openedx/core/djangoapps/content_libraries/admin.py,0,0,0,0,50.0,35,0
edx-platform,cms/djangoapps/contentstore/views/tests/test_library.py,0,0,0,0,50.0,456,1
edx-platform,common/djangoapps/third_party_auth/tests/specs/test_lti.py,0,0,0,0,50.0,145,0
edx-platform,lms/djangoapps/bulk_enroll/serializers.py,0,0,0,0,50.0,57,1
edx-platform,openedx/core/djangoapps/safe_sessions/tests/test_utils.py,0,0,0,0,50.0,166,1
edx-platform,lms/djangoapps/ora_staff_grader/tests/test_views.py,0,0,0,0,50.0,701,0
edx-platform,openedx/core/djangoapps/user_authn/tasks.py,0,0,0,0,50.0,85,1
edx-platform,lms/djangoapps/grades/subsection_grade.py,0,0,0,0,50.0,307,1
edx-platform,lms/djangoapps/branding/views.py,0,0,0,0,50.0,260,1
edx-platform,lms/djangoapps/survey/views.py,0,0,0,0,50.0,86,1
edx-platform,common/djangoapps/student/tests/test_refunds.py,0,0,0,0,50.0,260,1
edx-platform,lms/djangoapps/discussion/notification_prefs/tests.py,0,0,0,0,50.0,207,1
edx-platform,lms/djangoapps/instructor_task/data.py,0,0,0,0,50.0,33,0
edx-platform,openedx/features/content_type_gating/migrations/0004_auto_20181128_1521.py,0,0,0,0,50.0,13,0
edx-platform,common/djangoapps/student/management/tests/test_transfer_students.py,0,0,0,0,50.0,131,1
edx-platform,cms/conftest.py,0,0,0,0,50.0,33,1
edx-platform,openedx/core/djangoapps/content_libraries/migrations/0005_ltigradedresource_ltiprofile.py,0,0,0,0,50.0,39,0
edx-platform,lms/envs/common.py,0,0,0,0,50.0,3125,1
edx-platform,openedx/core/djangoapps/waffle_utils/migrations/0003_add_org_level_waffle_override.py,0,0,0,0,50.0,32,0
edx-platform,cms/djangoapps/contentstore/management/commands/tests/test_cleanup_assets.py,0,0,0,0,50.0,74,0
edx-platform,common/djangoapps/student/tests/test_user_profile_properties.py,0,0,0,0,50.0,113,1
edx-platform,lms/djangoapps/courseware/tests/test_self_paced_overrides.py,0,0,0,0,50.0,116,1
edx-platform,cms/djangoapps/contentstore/tests/test_core_caching.py,0,0,0,0,50.0,36,1
edx-platform,lms/djangoapps/program_enrollments/signals.py,0,0,0,0,50.0,94,1
edx-platform,lms/djangoapps/course_api/permissions.py,0,0,0,0,50.0,29,1
edx-platform,cms/djangoapps/contentstore/rest_api/v1/serializers/textbooks.py,0,0,0,0,50.0,22,0
edx-platform,openedx/core/lib/tests/__init__.py,0,0,0,0,50.0,19,1
edx-platform,common/djangoapps/student/migrations/0034_courseenrollmentcelebration.py,0,0,0,0,50.0,24,0
edx-platform,openedx/core/djangoapps/content/learning_sequences/admin.py,0,0,0,0,50.0,282,1
edx-platform,openedx/core/djangoapps/course_apps/tests/test_notes_app.py,0,0,0,0,50.0,19,1
edx-platform,xmodule/wrapper_block.py,0,0,0,0,50.0,12,0
edx-platform,openedx/core/djangoapps/enrollments/management/commands/enroll_user_in_course.py,0,0,0,0,50.0,52,1
edx-platform,openedx/core/djangoapps/theming/views.py,0,0,0,0,50.0,128,1
edx-platform,lms/djangoapps/edxnotes/tests.py,0,0,0,0,50.0,1158,1
edx-platform,cms/djangoapps/contentstore/views/tests/test_helpers.py,0,0,0,0,50.0,105,1
edx-platform,lms/djangoapps/lms_xblock/migrations/0001_initial.py,0,0,0,0,50.0,23,0
edx-platform,cms/djangoapps/export_course_metadata/test_signals.py,0,0,0,0,50.0,128,1
edx-platform,lms/djangoapps/program_enrollments/management/commands/tests/test_migrate_saml_uids.py,0,0,0,0,50.0,141,1
edx-platform,xmodule/video_block/__init__.py,0,0,0,0,50.0,7,0
edx-platform,openedx/core/djangoapps/oauth_dispatch/migrations/0005_applicationaccess_type.py,0,0,0,0,50.0,15,1
edx-platform,lms/djangoapps/survey/exceptions.py,0,0,0,0,50.0,13,0
edx-platform,cms/djangoapps/contentstore/rest_api/v1/serializers/proctoring.py,0,0,0,0,50.0,33,0
edx-platform,lms/djangoapps/instructor/views/tools.py,0,0,0,0,50.0,228,1
edx-platform,common/djangoapps/third_party_auth/samlproviderconfig/urls.py,0,0,0,0,50.0,8,0
edx-platform,cms/djangoapps/contentstore/views/tests/test_exam_settings_view.py,0,0,0,0,50.0,213,1
edx-platform,lms/djangoapps/experiments/factories.py,0,0,0,0,50.0,20,0
edx-platform,common/djangoapps/status/migrations/0003_help_text_note_html.py,0,0,0,0,50.0,13,0
edx-platform,lms/djangoapps/survey/admin.py,0,0,0,0,50.0,20,1
edx-platform,lms/djangoapps/certificates/management/commands/tests/test_purge_pii_from_generatedcertificates.py,0,0,0,0,50.0,99,0
edx-platform,lms/djangoapps/course_api/tests/test_views.py,0,0,0,0,50.0,560,1
edx-platform,common/djangoapps/student/migrations/0035_bulkchangeenrollmentconfiguration.py,0,0,0,0,50.0,26,0
edx-platform,cms/djangoapps/contentstore/views/tests/test_assets.py,0,0,0,0,50.0,504,1
edx-platform,lms/djangoapps/courseware/self_paced_overrides.py,0,0,0,0,50.0,23,0
edx-platform,lms/djangoapps/certificates/views/tests/test_filters.py,0,0,0,0,50.0,230,0
edx-platform,openedx/core/djangoapps/ace_common/templatetags/ace.py,0,0,0,0,50.0,120,1
edx-platform,openedx/features/course_experience/tests/__init__.py,0,0,0,0,50.0,94,0
edx-platform,openedx/core/djangoapps/video_pipeline/migrations/0006_remove_vempipelineintegration_vem_enabled_courses_percentage.py,0,0,0,0,50.0,12,0
edx-platform,lms/djangoapps/edxnotes/plugins.py,0,0,0,0,50.0,83,1
edx-platform,openedx/core/djangoapps/user_api/migrations/0004_userretirementpartnerreportingstatus.py,0,0,0,0,50.0,30,0
edx-platform,lms/djangoapps/courseware/migrations/0001_initial.py,0,0,0,0,50.0,138,1
edx-platform,openedx/core/djangoapps/credentials/helpers.py,0,0,0,0,50.0,25,0
edx-platform,openedx/core/djangoapps/credentials/tasks/v1/tasks.py,0,0,0,0,50.0,389,1
edx-platform,lms/djangoapps/bulk_email/tests/test_email.py,0,0,0,0,50.0,659,1
edx-platform,common/djangoapps/track/views/tests/base.py,0,0,0,0,50.0,103,1
edx-platform,common/djangoapps/student/forms.py,0,0,0,0,50.0,47,1
edx-platform,openedx/core/djangoapps/catalog/apps.py,0,0,0,0,50.0,7,0
